account_age,is_power_user,used_new_feature,total_spend
9,0,0,6.498201722167687
35,1,1,46.45259392624807
20,0,0,14.535080928509919
58,1,1,53.02500900952367
49,0,1,36.66752039988167
59,0,1,41.271280158041414
42,0,1,28.89898106514915
35,0,0,18.773266915000203
50,0,1,34.81610874662081
18,1,1,45.040737806325254
17,1,0,28.924638436714364
24,0,0,17.688403433362215
3,1,1,35.670103557361045
32,1,1,39.77188851145347
35,0,0,17.082765621548894
38,0,0,23.16020592573395
13,1,1,37.72150064968988
56,0,0,28.409908316571126
47,1,1,54.21840556567731
25,1,0,35.533154034910424
9,1,0,22.56469896416266
4,0,1,10.568213237875087
14,0,0,11.193439058228833
37,0,0,19.541155731417312
34,0,0,16.119025568580728
11,0,0,5.6812710587317925
41,0,0,23.05892750222916
56,0,1,37.911068707715124
3,1,0,22.29844821176536
59,0,1,30.92827868304709
28,0,0,15.219643311740787
29,0,0,13.850815246934976
9,0,0,9.101178538492174
3,0,0,1.2490628808616535
25,1,0,39.913429653288084
34,0,0,20.058747914659687
12,1,1,32.27905532939035
42,0,1,24.82840643472759
9,1,0,24.08652240554687
15,1,1,37.64228087890744
40,1,0,31.512401604332915
25,1,1,42.2401131128798
5,1,0,20.854653031729026
11,1,1,36.50575082243918
59,0,1,49.5867128285931
34,0,0,8.650822600546073
24,0,0,16.723968024383435
15,0,0,9.928335877328397
38,0,1,26.515350346488667
8,0,0,4.120951019397015
59,1,1,64.06790929072898
5,1,0,23.056352183911493
48,0,1,24.319732488658133
26,0,1,24.82294874250318
18,1,0,32.60944758492719
6,0,0,0.9331433489798338
37,1,1,52.81887630495871
48,0,1,38.71340199621718
13,0,0,13.028255869961825
28,0,0,19.01550683576911
5,1,0,35.22611383658614
13,0,0,12.32988533465976
17,0,0,9.349927895210959
50,0,1,39.006067577563606
40,0,1,30.65845612192513
45,1,1,51.258277017320566
32,1,1,40.795174509966174
29,0,0,13.903541947735453
51,0,1,39.97850778183642
58,0,1,34.990139540837745
3,1,0,23.59595653879978
56,1,1,56.320699263792875
40,0,0,20.260794487700245
34,1,1,46.9803780559503
40,0,0,21.237337559622976
27,1,1,55.10352629022036
13,1,0,24.184989786067888
45,1,1,52.609213152161146
33,1,1,45.722670506932765
6,0,0,-4.206632696415236
24,1,0,36.595712061687664
19,0,1,15.631661173813173
16,0,0,15.159622974272994
40,0,1,26.37648703234825
28,1,1,46.215495675092335
33,0,0,25.459443908090925
59,0,0,32.06722012675681
59,0,1,36.85290847189539
48,0,0,19.823489222083712
41,0,1,19.812987691771433
13,1,0,24.91751790109433
43,1,1,44.683720165893504
45,0,0,22.626879024722918
25,1,1,40.638134186693584
53,1,1,57.263387786998535
42,0,1,25.507903594219666
36,1,1,45.62924771384919
27,1,1,46.36318053240309
38,0,1,30.7159774232116
7,0,0,-5.436981087423128
5,1,0,26.610313280684654
43,0,0,16.33885432028864
45,0,0,14.908322003658222
58,0,0,27.946729120172858
57,0,1,50.64630979420525
51,1,1,53.87998405453119
31,0,0,16.040261966359807
23,0,0,14.978361636435563
42,0,1,26.697016254119486
10,0,0,6.5825578750159375
32,0,1,21.91096310341472
43,0,0,24.30815402080574
53,1,1,58.526353595671694
30,0,1,26.578862381205365
39,0,1,30.373553583283517
31,0,1,35.57481705251368
18,0,0,10.188072200888667
36,0,0,20.660747185789184
2,0,0,2.8466280822323915
14,1,1,31.994870483691745
13,0,0,2.6565422410731845
29,1,1,39.081372858667905
12,0,1,12.08704975287064
39,1,0,36.96705013714422
2,0,0,-0.00943006165942828
32,1,1,44.93191947225515
13,0,0,9.381396412694158
46,0,0,29.75267825778097
27,0,0,19.215117181242302
49,1,1,55.891520253853926
41,0,1,26.346842281674196
17,0,1,23.746447091492552
40,1,1,47.24663579518116
31,0,0,17.67221903411024
34,1,0,38.40646888204454
24,0,1,16.692876418029748
45,1,1,49.87062462136241
35,0,0,20.06560787066191
48,0,1,33.236021149766025
6,0,0,17.56140573291173
19,1,0,27.274137442554554
30,0,1,19.95944732083055
7,0,0,3.864256973368863
10,1,0,23.388878274560827
41,0,1,21.924009371641173
32,1,1,50.177190963216376
34,1,1,51.956416666879896
28,1,0,38.268885252473666
15,1,1,39.10213594971203
30,0,0,14.325045357663543
37,0,1,29.36305207120817
29,1,0,33.88782738815473
22,0,1,17.832167351773446
4,0,0,9.702761919238057
20,1,0,36.324854470171466
32,0,0,19.30106604525375
36,1,0,35.8674734017058
50,1,1,57.9238606216821
4,1,1,30.80877561087983
27,1,1,42.112333119125026
17,1,0,28.419511757351124
12,1,0,28.205062046888536
22,0,0,8.99638827395276
17,0,0,7.804668025511384
10,1,1,41.58636603173873
54,1,1,48.630687378544856
1,0,0,5.585048236907264
22,0,0,10.341859064893859
26,0,1,20.698638890078122
56,0,1,36.48613514765435
59,1,1,59.55669124268331
18,1,0,33.64158468606062
50,0,1,35.877319320089065
14,0,0,4.5413302159265365
47,0,1,36.95419725464346
29,1,0,34.019929574117356
12,0,0,8.635416325445988
36,0,0,19.357419827069474
59,0,0,24.190410340761304
35,0,1,30.358706928998107
52,0,0,17.778963609826228
12,0,0,5.499151915419178
7,0,0,-1.548915817930566
29,0,0,4.636710204936197
11,0,0,6.731835573049004
33,1,1,50.66587796965772
6,1,0,22.843132531576014
47,1,1,59.92276294823396
15,1,1,37.502670806214105
32,0,0,16.88668299892037
51,0,1,31.28825374470255
11,0,0,8.410827309677263
58,1,1,61.686952810930364
23,1,1,39.410296897173644
26,0,0,6.589460668804878
34,0,0,9.531775665735314
46,0,0,28.03768481641488
34,1,1,41.17029207736179
29,0,0,22.112808485292206
4,0,0,-1.9199796486700418
17,0,0,7.0084115709093355
35,0,0,31.65775175699775
13,1,0,24.145632132638188
41,0,0,15.679113119799126
39,1,1,47.80421333275043
15,0,0,-0.08550288448270749
55,1,1,56.08870412776895
29,1,1,44.861032695688024
29,0,1,29.468349206381436
11,0,0,8.04831984289688
52,1,1,56.7286414710505
32,0,0,26.749710749913728
2,1,0,24.000376851013094
47,1,0,50.67571117790656
14,1,1,41.45564319841325
20,0,1,26.981799721906686
22,0,0,16.73761861300193
11,0,0,9.671681010499208
27,0,0,16.548728659733765
3,1,1,38.92871547745885
17,1,1,35.5704739929884
44,0,1,28.32983184179882
56,1,1,50.01807330882072
28,0,0,16.621221853771097
29,0,1,30.309529571415517
21,1,0,25.30243828549652
47,1,0,39.87776906968202
16,0,0,15.204964560464534
37,1,1,51.97110994641502
59,0,0,32.75361057048735
20,0,0,12.07467955086995
6,0,0,1.940031507429755
19,1,0,21.726534584819774
57,0,1,41.46060567778347
5,0,0,13.1582009580335
3,0,0,2.996398396973027
59,1,1,53.782425363759785
1,0,0,-0.5013531114503151
58,0,0,33.75010402547573
38,0,1,34.3445762468165
15,0,0,15.287811438567967
34,1,1,52.301926328225896
35,0,0,7.5123154076713465
49,1,1,55.64711526516432
25,0,0,5.290284892599091
24,1,0,35.1724127797495
12,0,0,9.661011691026992
18,0,0,4.897105100675058
15,0,1,15.997614483988265
44,1,0,38.78519317461208
16,1,0,32.10390563792117
27,0,0,13.106202275804952
8,1,0,20.78854490261902
46,0,0,26.926703512088665
25,0,0,15.548136364697696
17,0,0,12.592536858422456
29,0,1,16.79246202541666
53,1,1,53.59703997310904
8,0,0,7.398771757264829
15,0,0,-0.8111842107463723
27,0,0,5.3261674509960795
46,0,0,19.329966983159665
50,0,0,28.866504613606754
52,0,0,26.056577107328167
7,0,0,6.034544910537398
3,0,0,-3.4190105000122566
29,0,0,9.530429751086794
44,0,0,28.959075818538643
53,0,1,38.6231203509277
24,0,1,16.62547291633897
58,0,0,19.110513449073707
3,0,0,-5.537643080658368
20,0,0,4.717448540639483
46,0,0,16.65072444406822
15,0,0,7.331555110270691
25,0,0,15.857556753616645
30,0,0,14.549268555561037
14,1,1,34.72472683999793
7,0,0,5.217246829835732
17,0,1,16.807938277967313
44,1,1,43.430522261487795
20,0,0,11.01374069581958
36,1,1,49.962700043999476
9,0,0,10.517514723585062
38,1,1,53.6070296050281
48,0,1,31.20147194253846
57,0,1,37.41510471217391
22,1,1,41.17613254945297
54,0,1,38.06800224246315
53,0,0,33.97158804329638
53,1,1,56.16879519388825
2,0,0,-1.6024397220300828
24,0,0,18.209476566112077
8,0,0,10.087886409404678
11,0,0,10.000014298228582
13,1,1,28.482753620530687
17,1,1,38.90393791034292
8,0,0,2.829144858015875
21,0,1,22.682484224726853
18,0,0,4.645378893011774
30,0,1,29.09985794960188
18,1,1,40.78817801562887
46,0,1,37.376446303106704
47,0,1,29.760249199881287
31,1,0,36.82538597450883
38,1,1,52.94265695529076
32,0,0,3.253090599470749
11,0,0,8.834353615187641
45,0,0,20.69737109769908
25,1,1,42.381687270388944
33,0,0,22.762753332918276
38,0,0,24.457806365078294
41,0,1,27.604622464320602
8,0,0,-4.438793494311319
11,0,0,5.116789705818701
22,1,0,36.31268269932481
51,1,1,62.07217667664683
24,1,0,21.537382852082818
41,0,0,23.487558105173854
17,1,0,30.809737103086924
12,1,1,39.86004370144746
57,0,0,28.565406264527226
46,0,0,14.150615105464533
32,0,0,13.709347327908965
15,1,1,32.90155227889651
16,0,0,2.8304322634294135
54,1,1,60.919000508471285
22,0,0,10.146891232292813
28,1,0,35.968620726645646
20,0,0,15.281031765399177
33,1,1,37.873941782252814
10,0,0,13.016693276323963
40,1,1,58.93269210789496
32,0,0,7.1207445840054095
50,0,0,28.46326688311096
33,0,1,36.447061912870396
2,0,0,-5.9827841870116565
33,0,1,20.63652075056376
33,0,1,30.567868932287404
41,1,0,42.7926952708075
13,0,0,7.591298935456599
30,0,0,13.748641190635398
33,0,0,17.276300068763742
13,0,0,-6.0777356279828325
52,1,1,50.00146355938909
26,0,1,22.439850300260197
22,1,1,30.44883677179198
39,0,0,18.798007324763987
2,0,0,0.9141876964709454
38,1,1,45.31364705765223
39,0,1,26.10695442389747
26,0,0,7.771510483302267
46,0,1,30.5789856238191
58,1,1,60.80026401079926
50,0,1,37.146617087271316
15,0,0,12.622799852171084
34,0,0,16.21488145100067
42,0,1,33.28574802430681
55,1,1,50.243554600990564
44,0,0,23.039791327504645
49,0,0,23.3863741758414
40,1,1,52.496975668085945
11,0,0,4.089037826782588
3,0,0,-0.3810103725914833
59,0,0,25.383799808708982
6,0,1,18.037785912594824
9,0,0,1.4339519782375114
6,0,0,12.322248009872357
9,0,0,-2.0571303377902934
39,0,0,25.356140274396587
31,0,0,4.618169233690356
32,0,1,25.15367166905752
41,0,0,17.56027498597105
50,1,1,57.19735213296828
12,0,0,10.083856814791343
8,1,1,43.67104942410257
8,0,0,1.339739469761461
50,1,1,51.3179205591452
28,1,1,48.411046443146674
20,0,1,19.320368496155503
47,0,1,30.324035837207635
59,0,1,37.27269899123919
7,0,0,-0.05280931402183153
11,0,0,-2.845832465818754
20,1,1,47.8150894642973
16,0,0,10.441899056801963
4,0,0,-6.053391061063785
6,0,0,10.498438898731836
58,0,1,39.8855666007664
22,1,1,39.94153169069738
26,1,1,45.6484196091312
3,0,0,-0.6769297665970981
41,0,0,13.922139548626049
42,0,0,18.304961320651028
14,1,0,26.63417140425568
11,0,1,11.000825948831586
18,0,1,21.543182656776388
54,1,1,63.3976209441817
12,0,0,4.173482145479058
23,1,1,30.056038082266745
12,0,0,5.169253028249689
13,1,0,22.249166345157377
25,0,0,11.42876811220414
45,0,0,21.363236132506007
51,0,1,31.193594555963237
58,1,1,52.163973285920356
19,0,1,19.562039205025197
55,0,1,33.66048598456749
46,0,0,31.718838381208073
36,0,0,19.23178553063116
45,0,0,18.83183402313718
8,1,0,21.629727009829676
29,0,1,23.742581864020767
55,0,0,27.98981024842119
53,0,0,29.581957119308278
55,0,0,33.22469433247633
32,0,0,15.644859936705048
51,0,0,27.776117714279486
44,0,1,34.13219025727955
18,0,0,9.493843259143498
6,1,1,31.96173019026004
18,0,0,9.707500685961373
19,0,0,6.234024286644349
22,1,1,35.32826195909682
37,1,1,55.72022864759566
32,0,0,17.07811960360433
56,0,1,39.366118042777195
41,1,1,49.41748428122119
59,0,1,41.990988635972315
3,0,0,0.6006255616536793
28,0,0,6.414218956499959
10,0,0,2.327015822452106
51,0,0,28.488022494774974
35,1,0,34.53204429815448
29,0,1,15.336402909380944
54,0,0,25.533139403052427
15,0,0,-1.153398404998212
33,0,0,14.958032994328239
7,1,0,29.426929220914655
12,0,1,9.641349065465175
49,1,1,57.73988625117893
30,0,0,23.57415084462883
21,0,0,16.86506499450353
31,1,1,44.36189107628799
58,0,1,34.42393408294801
24,0,0,12.874426841235254
20,1,0,30.943625425976354
37,0,0,23.108166069107096
4,1,1,32.255837795725526
28,1,1,46.01346588844203
44,0,1,27.455232065595833
20,0,1,23.698343949641153
24,0,0,5.619772323390271
50,0,1,31.862409520431626
49,1,1,57.504271611780446
51,1,1,61.95473716970164
32,0,0,19.419251691262396
41,0,0,20.338038640021804
36,0,0,17.884283115421432
58,0,0,24.460746178010755
53,1,0,44.6528695072057
34,0,0,7.420962517091706
36,1,1,56.29484267226636
2,0,0,12.081053152606604
15,1,1,27.78595129056525
34,0,0,9.829117655643854
36,0,0,24.811908310993186
6,0,0,-0.9236229549404027
39,1,1,56.4255600079164
42,0,0,24.76950793292576
51,0,0,23.89556781192772
51,0,0,30.22350692610419
58,0,1,38.8168754647102
54,0,1,36.729790913598954
12,1,0,28.6431011110922
3,0,0,5.46047665181304
45,0,0,27.511694618610093
18,0,0,20.775340636685012
40,0,0,21.82315476981899
21,0,0,16.964365509654915
15,0,0,13.825312913318662
33,0,0,19.92515828001489
35,0,0,14.862406998855002
26,1,0,38.484594316632005
8,0,0,6.229205147687263
36,1,1,41.5564655735697
48,0,0,29.068405281664102
30,0,0,6.86901314565066
23,0,0,14.737916458660012
42,0,1,28.239462295557733
44,1,1,52.816317428089604
14,1,0,20.02938547625689
14,0,0,3.3803863716611446
2,0,0,-1.6173775789689753
55,0,1,36.73856392233548
37,0,0,15.526317910225115
5,0,0,4.239211144841846
38,1,0,41.38485552243257
45,1,1,50.26735183620586
41,1,1,50.69524671573335
54,1,0,49.657771716803936
47,0,0,12.277310826085536
14,0,1,19.21081536562946
56,0,0,24.79140911595785
39,0,1,16.18111991176965
25,0,0,10.540889238096035
20,1,1,34.96104472956131
2,1,1,28.653689274627713
39,1,1,51.835277827379024
6,1,1,37.25245225945766
17,1,1,44.94806307169893
59,0,1,46.25354301793859
25,1,1,37.31732874217915
57,0,1,44.549939351387216
28,0,0,7.883377654421963
2,1,0,26.29014456572178
35,1,1,50.355274171698625
37,0,0,19.35336649154861
5,0,0,-1.9313557544112685
1,0,0,6.487739515367897
40,0,1,24.9618642837951
12,1,1,35.88710282218195
56,0,1,38.33972417243252
36,0,0,9.510853596885976
45,0,0,23.244979459127094
23,0,0,6.023118714801991
47,0,0,30.70415299412439
31,1,1,59.019267640248124
11,0,0,1.8309879757838603
10,0,0,3.0350397063860535
3,0,0,2.33182217332788
54,0,1,26.697112563971842
14,1,1,45.217220541008956
16,0,0,6.4064737778487055
10,1,1,33.00110193692296
29,0,0,17.948395287561127
10,0,0,5.424857990406434
12,0,0,6.822487132276891
30,0,0,19.217840360803468
41,1,1,49.87478451013673
1,0,0,-5.117297715268935
5,0,0,8.620028112918039
20,0,0,7.07252768421756
8,0,0,1.3462626647559217
43,1,1,52.65373457148401
12,0,0,-0.5306773080265561
1,0,0,1.6963307058133397
57,1,1,63.23778581031282
54,0,0,34.89951801851254
20,0,0,13.700740667914513
28,0,0,19.36511422414828
57,1,1,55.30234895738602
43,1,1,55.626846442659996
37,0,0,17.544418390738365
47,0,0,29.297210012679965
37,1,1,49.01277641663593
12,0,1,21.387831918030322
37,0,0,19.30649495368113
49,0,1,30.662978748425278
49,1,1,54.69789142493489
56,0,1,36.34624703235878
44,0,0,28.48611769997469
56,0,1,31.219554174015464
28,0,0,5.613587794612734
47,1,1,54.96096334879416
15,0,0,5.883369990800448
6,0,0,-2.7284358518295884
44,0,0,21.82416186887014
59,0,1,40.83129981232977
20,1,0,36.1426989517845
50,0,0,15.736267353848758
14,1,0,27.927259550788634
2,0,0,9.206284465273608
9,0,0,12.469950899610323
37,0,0,18.961923288841792
20,0,0,7.045377783049428
26,0,1,21.652470845705757
29,1,1,39.57598055933814
1,0,0,-1.7071136170542163
55,0,0,27.891413618935726
35,1,1,49.85289983362589
6,1,1,37.26700564279353
37,0,0,17.94702045318378
53,0,0,25.577261160012814
59,0,1,43.88217175077873
5,1,0,20.784428663809344
33,1,1,49.993511966017834
49,1,1,46.240603668681814
51,1,1,57.83540639891999
14,0,0,17.566032896437278
12,1,1,31.36754498298828
42,0,0,28.16551387571982
20,0,0,13.469705081953343
53,0,0,30.87310472352269
50,1,1,58.34782925230642
24,1,0,28.823795011082733
59,0,0,22.982625671600125
43,1,0,43.8724433575766
34,1,1,46.38603466436462
25,0,0,5.539476018714428
50,0,1,32.73043108540419
29,1,0,29.23005999023151
57,0,0,38.089132456513276
39,0,0,23.70901553393361
31,1,1,40.610444248050314
56,1,1,60.50734562008298
47,0,1,27.70752622595552
43,1,1,42.41008504416929
50,0,0,21.507990718640293
23,0,0,10.74678387312846
44,0,0,23.913071749194337
38,0,1,33.349334134285904
20,1,1,38.21054308722847
23,0,0,14.8685896930564
45,0,0,14.512212102430569
52,0,1,43.3308173549285
16,1,0,20.186647776327376
50,0,1,32.53068419553956
42,0,1,27.47794536313293
55,0,0,20.31373846375784
8,1,0,25.65554976980012
50,0,1,43.53542553914664
21,0,1,11.430287907916558
1,0,0,-10.960973241054894
55,1,1,53.126158927484084
8,0,0,2.8239680577322464
29,0,1,28.333556412163148
32,0,0,13.600238236008117
38,0,0,9.783409991257603
5,1,1,38.91554858656024
47,0,1,28.926506970140082
22,1,1,44.15285753929894
47,1,1,47.8090090977161
34,0,0,16.083118543435393
1,1,0,22.278832755600664
55,1,1,53.219420812952094
55,1,1,59.62433137221893
26,0,0,11.207201992346466
43,0,1,29.216822517245674
10,0,0,12.54289423621066
30,1,0,36.77509085447319
50,0,0,27.44331682910485
18,0,0,12.68253543616558
17,0,1,21.37933877620526
26,0,0,14.783621402192964
8,0,0,10.202355440956966
47,0,1,28.813436990499177
40,0,1,30.74079731868899
49,1,1,52.95135133516371
12,0,0,6.70523913529628
27,1,1,40.00810276211161
8,0,0,-4.113381711970886
25,0,0,16.50057249013477
46,1,1,65.06360763015866
4,1,1,37.38116764767885
33,0,0,20.836164366235025
1,1,1,31.775417783971008
19,1,0,28.725551082204255
31,1,1,45.02231402579912
16,0,0,7.45948817327807
14,0,0,3.760668803987493
53,0,1,28.22589647864406
48,0,0,24.994187575252113
5,0,0,1.1067642335817163
41,1,1,56.196372230447395
26,0,1,26.697262963075936
28,0,1,13.842271018395659
2,0,0,9.568835226047236
50,1,1,52.41989588902052
6,0,0,1.1948320416440232
9,1,1,26.113839974565714
33,0,1,27.83250299800156
41,1,1,52.55583494172612
25,1,1,51.06972680265276
48,0,1,38.254893445782486
13,1,1,33.98151598636476
9,0,1,5.635830595145645
53,0,1,33.61935108855913
13,0,0,11.71969818369252
31,0,0,13.51268726308655
41,1,1,45.0303682022311
11,0,0,6.34596251390462
4,0,0,0.32722490030406304
34,0,1,24.717647870466177
38,0,1,25.258423413222427
46,0,0,23.54500361581153
4,1,0,27.12845770403967
38,0,0,21.571031315042955
19,0,0,-0.13655199400298024
6,0,0,10.755485151413293
34,0,1,30.757114749533223
18,0,1,20.519369805348603
13,1,1,38.62234005339974
41,0,0,23.423012526964044
23,0,0,13.44592019707029
19,0,1,14.693477494280511
45,0,0,25.037648985232643
11,1,0,26.314934105060345
1,0,0,2.5896767529192273
24,0,0,8.821009822598043
54,1,1,62.458456007083086
7,0,0,0.6957781644239311
25,0,0,12.258841006658285
21,0,0,7.960847097626347
15,0,1,12.512162997469787
1,1,0,24.07831831626924
12,0,0,3.4950139658744153
58,1,1,59.731525074965546
7,0,0,-3.449074249284367
15,1,1,28.410684681266535
21,0,1,29.1521041168113
19,0,0,17.432218402856503
29,0,0,11.477976606118162
25,0,1,24.777816327175003
33,0,1,24.270572584869655
49,1,1,57.83747944086146
32,1,1,40.591161590975005
49,0,1,28.612722866724994
35,0,1,27.60820351847847
44,1,0,43.911536709923105
38,0,0,15.508898089767118
26,1,1,36.47740119954333
11,0,0,11.792033087963784
35,0,0,15.178298138355016
8,0,0,1.729215865016128
46,0,1,39.16314735101471
14,0,0,18.207877696214585
10,1,0,26.637878310662316
2,1,1,35.39801626531625
46,0,1,27.309126879243657
9,0,0,8.154269137834518
3,0,0,5.77210527088076
21,1,0,25.713008445430813
26,0,1,20.32657246322622
8,0,0,10.116046141105642
48,0,0,22.619210588964073
2,0,1,18.11994819383798
6,1,1,33.096830056980586
28,0,0,13.85406212311603
53,0,1,41.38147888262937
29,0,0,24.763271682088632
26,0,0,16.298769740157276
25,0,0,13.374007513647523
12,0,0,12.332520071548107
5,0,0,9.178650046925224
34,0,1,29.673164537726137
48,0,1,35.891896293726255
37,0,0,22.0063028168046
15,1,0,20.349549420173325
44,0,0,16.765146823499336
36,0,0,19.203877804974848
15,0,1,13.648571592610086
43,0,0,21.681785257391436
48,0,0,25.017614027108657
23,1,1,36.59019708055263
6,0,0,5.981720003968706
46,0,0,13.484544800534607
50,1,1,53.391588157417615
44,0,1,24.336074908168825
59,1,1,57.88883487963035
43,0,0,26.281227704801196
45,1,1,48.79054889860379
21,1,1,30.38205057440218
23,1,1,40.32914638610001
43,1,1,47.34774041355812
55,1,1,57.50811432440632
16,1,1,36.822195945229744
47,0,0,24.37752594639698
53,0,1,42.36343623917255
15,0,0,5.614715738035813
25,1,1,42.93263045671171
36,1,1,46.38459620867438
11,1,1,40.55025916939084
51,1,1,56.284482214809955
15,0,0,10.097623283339836
4,0,0,5.800115274379811
21,0,0,0.7781782881814632
13,0,0,10.434578827479774
22,0,0,12.902446139529074
19,1,1,36.127657803207946
34,1,1,53.441986783827915
14,0,0,11.935344125595364
4,0,0,1.050446709906102
48,0,1,23.650758883239448
53,0,0,26.213098952919875
52,0,1,31.006850920013967
46,0,1,22.023682079849998
27,0,0,16.407990726028455
29,0,0,22.134820904570613
47,1,1,53.03001074318477
28,0,1,25.296134405201983
35,0,0,24.213791176401557
8,0,1,14.88932132010744
16,0,0,4.954410248212063
42,0,0,9.856067906783881
36,1,0,42.07509110335279
30,0,1,27.08953633937803
18,0,0,13.637553397880232
2,0,0,-11.23868246905187
49,0,0,34.88331392577046
13,0,0,2.546843878061274
4,0,0,7.462859443222562
26,1,1,33.50116053321514
25,1,0,28.62611418016295
30,1,0,32.27939638168343
11,0,0,0.3907924231705193
7,0,0,-0.6134650276634517
31,1,1,53.60077640966728
44,0,1,30.302430701491968
10,0,0,15.645133201236476
39,0,0,24.77774031637007
13,0,0,-3.523253320176293
31,0,0,13.788834162226602
7,0,1,11.569017020602885
56,0,1,33.26674759420613
49,1,1,60.598974973959315
42,0,0,25.309835455536675
42,0,0,31.785409011026754
56,0,0,25.70761447072639
36,0,0,20.191521212071347
20,0,1,18.238226341751606
4,1,1,30.008586625237733
54,0,1,41.0558932232913
7,1,0,34.50615234034456
54,0,1,41.92329071536778
1,0,0,4.888164961160092
44,1,1,51.705742802729226
56,0,1,42.23830743560391
45,0,0,28.389462737424118
42,0,1,26.706283564702264
47,0,0,23.70781414108023
59,0,0,27.87922831371963
13,0,1,13.337512269374297
55,0,1,42.41598185627251
22,0,0,9.822746629602618
54,1,1,59.370590987386464
21,1,1,42.91237538287633
22,1,1,39.65160727890725
28,0,0,6.723023976520604
9,1,1,32.74670306561363
26,0,0,15.641371954977963
9,1,0,26.012235520736986
15,0,0,-2.254706727146848
10,0,0,9.056782459130055
24,1,1,39.23246461065608
58,0,1,41.863400297003466
57,0,1,42.574552696830786
42,1,0,43.351428517365534
8,1,0,33.410892753032726
24,1,0,36.996877373744844
16,0,0,5.732638418410173
49,0,1,32.74256598312424
26,0,0,12.62361624111924
27,0,1,21.742560017697702
37,0,0,20.347626722287433
4,0,0,-3.6692401631891087
50,0,0,31.91111724678917
24,0,0,12.207360681041168
19,1,1,46.265791524521696
36,1,0,32.08208818290989
39,1,1,43.599938323017454
10,1,1,40.39676480035371
25,0,0,9.263339453303155
18,1,1,34.01582193684963
19,0,0,15.320353131633471
36,1,1,43.93943754838566
10,1,0,24.906190907258257
33,1,0,33.79258043044314
55,0,1,41.28850184224704
50,0,1,36.133127956295546
5,0,0,7.0563735266413445
47,0,0,17.505474809820548
49,0,1,35.70537284993427
35,0,0,17.957730369977018
44,0,0,18.255234843462375
34,0,0,11.821452879243784
33,1,1,46.06412716698186
55,0,0,26.045119964937594
21,0,1,26.399475357394465
17,1,1,42.62890989649335
22,0,0,7.569046459548897
48,1,1,52.715242940747565
37,0,1,31.23497466757819
15,0,0,10.784790021161026
35,0,0,23.443085945028475
28,0,1,23.680816766853592
7,0,0,4.295986834965635
32,0,1,17.099433995392662
11,0,0,-0.050990619837236295
10,0,1,19.555639230914966
9,0,0,-0.9592743789408189
14,0,0,-1.3780279557837005
13,0,0,10.343700621822608
57,0,0,26.526498918364677
25,0,1,18.525562494160404
2,0,0,-6.394953695735023
35,0,1,20.14085220747434
7,1,0,21.267053709287993
21,0,0,9.793712185928499
18,1,1,45.21901851751587
3,1,1,30.834701425067824
42,0,1,29.396009157212028
54,0,1,35.55312497269057
39,1,1,38.2369141712
41,1,1,48.04983492246826
49,0,0,27.673083712669875
11,1,1,35.934935756198385
39,1,1,53.37886110764538
24,0,0,17.409769703834144
46,1,0,34.77412949562989
19,0,0,6.248065850530882
4,0,0,7.02032415749566
26,1,1,43.52443181931918
38,1,1,48.25255798992901
42,0,0,26.168264925359054
32,0,1,22.0414834216227
39,0,0,15.842360677271888
45,1,1,48.514172466403835
46,0,0,16.3524161037708
36,1,1,46.891675468538516
40,1,1,50.90193033564392
37,0,0,13.2797950575087
33,0,0,15.964156138335545
36,0,0,15.010464281467716
3,0,0,1.116116206216882
9,0,0,11.722220250935687
8,0,0,4.430408345430017
33,0,0,17.029950988109054
59,0,0,39.68960621834124
6,0,0,0.46313725061505906
41,0,1,33.56384602319435
39,0,0,16.843940183025296
4,0,0,5.92876225463219
13,0,0,1.9760768735966927
49,0,0,22.82574869104462
2,0,0,-1.8057158310942931
5,1,1,27.282166301083556
44,0,0,11.368347291203904
27,0,0,15.537237215141316
32,1,0,32.81578218032944
21,0,0,9.141858084104905
8,0,0,3.3524638928018753
38,1,1,41.6706592769673
8,1,1,32.03492783430706
50,1,1,46.0666235732981
3,1,1,29.20201490795499
54,0,1,44.490991091810365
44,0,0,19.31043762251636
58,0,1,33.26226357556014
3,0,0,-0.950813724116438
22,0,0,18.841958530016804
6,1,1,30.7540855626261
2,0,0,-6.749404255521174
23,0,0,2.3717460240199166
44,1,1,49.97401841774751
2,1,0,25.066001084435836
38,0,1,31.205114084107624
17,1,1,43.98907741540845
35,1,1,50.6393455632621
34,0,0,17.05611381836646
23,0,0,-1.7031129256135458
30,0,0,21.92424390674304
52,0,0,18.716086481254465
8,0,0,15.55303092237823
22,1,1,37.16584944752514
44,1,1,48.37292597745575
58,1,1,56.33590148479267
36,1,0,38.068538096374546
5,1,0,15.646073750035573
13,0,0,2.0758862932934647
29,0,0,19.17247397027337
31,1,1,52.20518204367168
47,0,1,27.97388220328122
57,0,0,30.167701529568316
55,0,0,24.882895688784252
16,1,0,30.51055567966764
42,0,0,16.512778564807114
30,1,0,38.65562080799012
57,0,0,27.833645092745083
55,0,1,35.0385229975916
16,0,0,7.813515271982077
12,1,0,33.222023368920254
17,0,0,8.02754901712195
16,1,0,29.424910461498737
12,0,0,6.449442787463768
8,0,0,4.47105397750042
20,0,0,16.090009218455144
3,0,0,5.66167233704176
16,0,0,1.1994838093924383
30,0,0,17.74326444624275
